broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Osteoblast,Proliferation,MKI67,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Proliferation,PCNA,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Proliferation,TOP2,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Proliferation,TOP2A,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Cartilage Formation,ACAN,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Cartilage Formation,COL2A1,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Cartilage Formation,SOX9,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Differentiation,CDH11,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Differentiation,RUNX2,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
Osteoblast,Bone Formation,COL1A1,Human,Bone,Bone,Osteosarcoma,Cancer cell,Osteoblast
