broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,DAPL1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,MUC5B,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,PRR4,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,LTF,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,TUBB1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CCDC78,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,TP73,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,SFTPC,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,ASCL3,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,SPDEF,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CALCA,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,SFTPB,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,PDPN,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CYP2F2,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT14,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,TP63,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,KRT5,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,SCGB3A2,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,SFTPD,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,DCLK1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,ASCL1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,MUC5AC,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CFTR,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CLIC5,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,MUC1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,AGER,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,FOXJ1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,FOXI1,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CCKAR,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,ETV5,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,ASCL2,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,LPO,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
Epithelial cell,,CHGA,Human,Lung,Bronchial vessel,Normal,Normal cell,Epithelial cell
