species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Cancer stem cell,,SOX2,SOX2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Cancer stem cell,,CD44,CD44
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Cancer stem cell,,CD133,PROM1
